bed,bath,acre_lot,city,house_size,price
6.0,4.0,0.16,Woonsocket,6960.0,398000.0
4.0,1.0,2.0,Putnam,1662.0,279000.0
3.0,2.0,0.19,Stamford,1428.0,547000.0
1.0,1.0,4.46,Newton,960.0,455000.0
3.0,1.0,1.5,Woodbury,1101.0,349900.0
3.0,2.0,1.1,Sharon,2186.0,485000.0
4.0,2.0,1.1,Seekonk,2241.0,450000.0
3.0,2.0,0.3,Torrington,1224.0,219900.0
4.0,1.0,0.22,East Longmeadow,1425.0,304900.0
3.0,1.0,0.22,Plainville,998.0,370000.0
3.0,1.0,0.21,East Hartford,1338.0,249900.0
4.0,3.0,1.13,Seymour,2800.0,609900.0
3.0,2.0,0.09,Stratford,1176.0,249999.0
4.0,2.0,0.11,Middletown,1944.0,178900.0
3.0,2.0,0.3,Melrose,1561.0,725000.0
4.0,2.0,0.21,New Britain,1591.0,249000.0
4.0,2.0,0.16,Hartford,1368.0,195000.0
3.0,3.0,5.0,Errol,2700.0,409900.0
3.0,2.0,0.07,Providence,1200.0,354900.0
4.0,3.0,1.6,Blandford,1960.0,399900.0
6.0,2.0,0.13,Manchester,2112.0,289900.0
6.0,5.0,1.1,Cohasset,7210.0,5100000.0
3.0,2.0,0.24,Stratford,1600.0,439900.0
6.0,9.0,6.24,Nantucket,7609.0,23750000.0
3.0,2.0,0.24,Ipswich,2515.0,649000.0
3.0,2.0,1.0,Norwell,2224.0,699000.0
4.0,2.0,0.13,Manchester,2592.0,379900.0
5.0,4.0,0.14,Providence,3633.0,1295000.0
3.0,2.0,0.32,Rowley,2300.0,749000.0
4.0,2.0,0.2,Shrewsbury,2640.0,560000.0
4.0,2.0,0.18,Naugatuck,1573.0,320000.0
3.0,2.0,2.37,Redding,1248.0,509000.0
7.0,5.0,0.08,Providence,4978.0,449900.0
3.0,3.0,0.35,Mattapoisett,1827.0,975000.0
3.0,1.0,0.17,Waterbury,1028.0,245000.0
3.0,2.0,0.22,Coventry,1780.0,325000.0
4.0,4.0,2.53,Lakeville,4076.0,1226000.0
5.0,4.0,1.0,Newtown,3972.0,759900.0
2.0,2.0,2.85,Newmarket,1448.0,439000.0
3.0,2.0,0.18,Hartford,1694.0,200000.0
3.0,2.0,1.62,Woodbridge,1476.0,389000.0
3.0,3.0,0.16,Meriden,1273.0,275000.0
4.0,3.0,0.98,Madbury,2437.0,525000.0
3.0,3.0,0.27,Providence,1749.0,299900.0
2.0,2.0,0.15,Glocester,528.0,299900.0
3.0,4.0,2.0,Haddam,2799.0,900000.0
8.0,3.0,0.06,New Bedford,3156.0,599900.0
3.0,2.0,0.21,Plainville,1395.0,204900.0
5.0,3.0,2.35,Brandon,3818.0,499000.0
2.0,1.0,0.11,North Providence,1016.0,309900.0
4.0,4.0,1.26,North Falmouth,3518.0,3399000.0
4.0,2.0,0.12,Stamford,1608.0,639000.0
2.0,2.0,0.01,Boston,1260.0,699000.0
4.0,3.0,1.8,Brewster,1404.0,1200000.0
4.0,2.0,0.23,Waterbury,2392.0,219900.0
4.0,4.0,0.29,Norwalk,2911.0,1150000.0
4.0,4.0,0.79,Hooksett,2681.0,739999.0
2.0,1.0,0.13,Worcester,1345.0,259000.0
3.0,1.0,1.6,Griswold,798.0,203000.0
3.0,2.0,0.29,Meriden,960.0,232000.0
5.0,3.0,0.07,West Haven,1849.0,269900.0
3.0,2.0,0.37,West Bridgewater,1152.0,435500.0
3.0,2.0,0.78,Ledyard,1686.0,359900.0
3.0,5.0,0.3,Norwalk,2494.0,945000.0
5.0,7.0,1.34,Wilton,4618.0,1599000.0
3.0,2.0,0.95,North Adams,1200.0,179900.0
2.0,1.0,0.39,Edgartown,784.0,1050000.0
3.0,3.0,1.95,Groton,2780.0,870000.0
4.0,3.0,2.59,Coventry,2654.0,574900.0
6.0,4.0,0.14,Norwich,3176.0,359900.0
3.0,3.0,5.1,Lancaster,4240.0,549900.0
2.0,2.0,0.02,Boston,1049.0,1349000.0
4.0,2.0,1.0,Bridgewater,1872.0,580000.0
4.0,3.0,0.26,Manchester,2461.0,319900.0
3.0,2.0,0.46,Bolton,1426.0,274900.0
4.0,3.0,1.84,Merrimac,2955.0,749900.0
2.0,1.0,0.1,Dennis,908.0,475000.0
5.0,4.0,2.09,Wilton,3235.0,849000.0
3.0,2.0,0.14,South Yarmouth,2030.0,1395000.0
2.0,2.0,0.2,West Yarmouth,1040.0,440000.0
2.0,1.0,0.16,Meriden,884.0,99000.0
2.0,3.0,1.91,Prospect,1586.0,295000.0
3.0,3.0,0.12,New Haven,1500.0,260000.0
3.0,2.0,0.17,Brockton,1804.0,469900.0
3.0,4.0,1.08,Essex,2716.0,795000.0
4.0,3.0,0.82,East Sandwich,3090.0,1875000.0
7.0,3.0,0.08,Haverhill,3337.0,584900.0
5.0,5.0,0.16,Middletown,4048.0,2300000.0
3.0,2.0,0.23,Danbury,1862.0,389000.0
3.0,2.0,0.19,Natick,1790.0,799000.0
3.0,2.0,0.17,Springfield,1426.0,229000.0
3.0,2.0,0.17,West Hartford,1330.0,269900.0
3.0,2.0,0.42,Weston,1518.0,685000.0
4.0,4.0,2.4,Burlington,3091.0,699000.0
2.0,1.0,0.11,Cumberland,992.0,319000.0
2.0,2.0,0.5,Southington,1248.0,350000.0
5.0,2.0,0.08,Norwalk,1852.0,599000.0
4.0,3.0,0.2,Cranston,1394.0,469900.0
9.0,3.0,0.13,Providence,6033.0,479900.0
3.0,3.0,1.05,Plymouth,1888.0,399999.0
4.0,2.0,0.11,West Haven,1637.0,200000.0
6.0,7.0,2.12,Greenwich,8880.0,2300000.0
9.0,3.0,0.11,Hartford,3861.0,309900.0
3.0,3.0,1.84,Hampton,2170.0,375000.0
4.0,2.0,0.15,Providence,1179.0,235000.0
5.0,4.0,1.02,Auburn,3168.0,1299000.0
3.0,1.0,0.2,East Hartford,1100.0,125000.0
5.0,2.0,0.13,Norwich,1616.0,119900.0
8.0,6.0,0.18,East Providence,4832.0,649900.0
7.0,8.0,0.09,Providence,5031.0,1700000.0
3.0,3.0,0.34,Waterbury,1500.0,279900.0
5.0,3.0,2.15,Wilton,3822.0,1329000.0
4.0,4.0,0.69,Fairfield,2543.0,1189000.0
3.0,2.0,1.38,Westport,1944.0,1359500.0
3.0,2.0,0.26,Stamford,1512.0,615000.0
4.0,4.0,0.79,Windsor,3592.0,699900.0
4.0,3.0,1.51,Ledyard,1850.0,449900.0
3.0,3.0,0.59,Wells,2203.0,599900.0
5.0,4.0,0.53,Agawam,2094.0,439900.0
2.0,1.0,1.12,Auburn,1424.0,399900.0
6.0,3.0,0.06,Worcester,3075.0,450000.0
4.0,3.0,0.35,Canton,3532.0,1075000.0
5.0,4.0,1.44,Sharon,4448.0,1575000.0
6.0,3.0,0.08,Taunton,4064.0,525000.0
3.0,3.0,0.48,Cranston,3056.0,699900.0
5.0,4.0,0.24,Hamden,2616.0,400000.0
3.0,4.0,2.14,Bethlehem,3631.0,1275000.0
4.0,2.0,0.07,Malden,2159.0,719900.0
4.0,3.0,0.56,Amherst,2847.0,745000.0
4.0,3.0,0.83,Trumbull,2436.0,699900.0
3.0,2.0,0.29,Enfield,1587.0,274900.0
3.0,1.0,0.12,Pawtucket,1019.0,284900.0
2.0,2.0,0.23,Washington,1356.0,599000.0
3.0,3.0,0.22,South Chatham,2252.0,995000.0
3.0,2.0,0.98,South Yarmouth,1609.0,1200000.0
4.0,3.0,0.92,Danby,3010.0,475000.0
3.0,1.0,0.29,East Hartford,1058.0,199000.0
4.0,3.0,1.98,Foxboro,2070.0,674900.0
3.0,1.0,0.12,New Haven,896.0,229900.0
3.0,3.0,0.69,Portsmouth,2482.0,799000.0
3.0,2.0,11.7,Alford,1543.0,469000.0
3.0,1.0,0.26,Holyoke,1096.0,289900.0
4.0,2.0,0.07,Everett,1856.0,705000.0
3.0,3.0,0.69,East Windsor,2136.0,354900.0
4.0,3.0,0.79,Shirley,2903.0,689900.0
3.0,2.0,2.53,Dedham,2134.0,349900.0
4.0,4.0,3.34,Lee,3381.0,599000.0
3.0,4.0,3.1,Haverhill,2052.0,425000.0
2.0,1.0,0.09,Greenwich,792.0,525000.0
3.0,3.0,0.56,Wallingford,2651.0,599000.0
3.0,2.0,0.57,Orono,1856.0,179000.0
1.0,1.0,0.1,Madison,576.0,415000.0
2.0,3.0,8.88,Buzzards Bay,1790.0,535000.0
6.0,2.0,0.06,Boston,2330.0,709000.0
1.0,1.0,2.4,Newfields,824.0,699900.0
3.0,1.0,0.34,Manchester,2200.0,399900.0
3.0,2.0,1.66,Kent,1800.0,460000.0
4.0,2.0,2.69,Ledyard,2356.0,495000.0
3.0,3.0,2.53,Highgate,2603.0,375000.0
2.0,2.0,0.12,Quincy,1017.0,515000.0
2.0,2.0,0.03,Boston,1100.0,925000.0
3.0,2.0,0.12,Stamford,1601.0,499000.0
3.0,1.0,0.29,Meriden,1092.0,235500.0
4.0,2.0,0.46,Acton,2209.0,699000.0
7.0,9.0,2.85,Westport,11106.0,4995000.0
6.0,5.0,0.64,Kennebunkport,3645.0,1495000.0
4.0,2.0,0.21,West Haven,1872.0,345000.0
3.0,2.0,1.03,Trumbull,1544.0,525000.0
5.0,5.0,48.0,Stamford,5767.0,1075000.0
4.0,2.0,0.38,Enfield,1940.0,309900.0
5.0,5.0,5.02,Fairfield,3765.0,1285000.0
6.0,12.0,7.11,Concord,12806.0,7200000.0
3.0,2.0,0.16,Springfield,1284.0,240000.0
2.0,1.0,2.0,Litchfield,952.0,285500.0
2.0,1.0,0.28,Chicopee,1207.0,240000.0
4.0,2.0,0.1,Providence,1223.0,153000.0
2.0,3.0,2.97,New Canaan,2696.0,1975000.0
4.0,5.0,0.23,Fairfield,3467.0,1325000.0
4.0,3.0,0.93,Bethel,2624.0,639000.0
4.0,4.0,1.0,Darien,3669.0,2550000.0
5.0,2.0,0.11,Richford,1602.0,69000.0
4.0,3.0,0.11,Bridgeport,1619.0,399000.0
6.0,2.0,0.16,Hartford,3155.0,185000.0
3.0,3.0,11.92,Harwinton,3488.0,925000.0
4.0,2.0,0.17,Norwich,2909.0,299999.0
3.0,2.0,0.23,Lynnfield,2370.0,699000.0
4.0,6.0,2.13,Farmington,5460.0,1299000.0
10.0,18.0,2.5,Fairfield,13566.0,17900000.0
8.0,3.0,0.17,Fairfield,2932.0,599000.0
3.0,2.0,0.94,Antrim,3387.0,319900.0
4.0,3.0,0.95,Durham,2352.0,399000.0
5.0,4.0,0.99,Duxbury,4648.0,1545000.0
5.0,3.0,63.0,Fort Kent,2501.0,950000.0
4.0,2.0,0.2,Shrewsbury,2640.0,599000.0
4.0,2.0,1.05,Windsor,1542.0,339000.0
3.0,1.0,0.09,Framingham,1402.0,399900.0
3.0,2.0,0.21,Derby,1376.0,345000.0
4.0,6.0,0.04,Boston,5799.0,7599000.0
4.0,4.0,0.22,Westport,3396.0,3799000.0
4.0,3.0,0.03,Cambridge,3126.0,1995000.0
2.0,2.0,0.11,Cranston,1028.0,310000.0
4.0,2.0,0.1,Derby,1600.0,175000.0
4.0,5.0,2.36,Darien,3457.0,1950000.0
3.0,1.0,0.6,East Hartford,1562.0,225000.0
3.0,2.0,0.41,Williamstown,1684.0,359900.0
3.0,2.0,0.3,East Hartford,1609.0,240000.0
6.0,2.0,0.17,Waterville,1267.0,169900.0
3.0,3.0,1.38,Ledyard,1274.0,335000.0
3.0,2.0,0.11,Branford,1505.0,385000.0
4.0,3.0,0.71,Newtown,2312.0,659900.0
3.0,3.0,5.06,Coventry,1396.0,334900.0
7.0,4.0,0.33,Waterbury,3491.0,239000.0
3.0,4.0,4.77,Woodbridge,2923.0,624900.0
4.0,2.0,0.25,Enfield,1464.0,260000.0
3.0,5.0,14.48,Williamsburg,3112.0,1390000.0
4.0,1.0,0.21,Dartmouth,1210.0,399000.0
3.0,3.0,0.27,Stratford,1988.0,475000.0
6.0,2.0,0.17,Bristol,1536.0,269900.0
3.0,2.0,0.09,Norwich,1335.0,144500.0
4.0,4.0,0.51,Guilford,2867.0,544900.0
6.0,2.0,0.14,Enfield,2676.0,166259.0
3.0,2.0,0.74,Middletown,2494.0,825000.0
4.0,3.0,2.0,Clinton,2600.0,559900.0
3.0,3.0,0.18,Swampscott,2240.0,589000.0
3.0,3.0,0.27,Lowell,2269.0,519900.0
3.0,2.0,0.11,Hamden,1393.0,225000.0
5.0,5.0,2.0,Wilton,3794.0,1399000.0
2.0,1.0,0.01,Boston,649.0,449000.0
3.0,5.0,1.47,Vineyard Haven,4458.0,7995000.0
3.0,3.0,0.49,Berlin,1570.0,429000.0
3.0,3.0,1.19,North Branford,2636.0,429000.0
3.0,4.0,0.21,New Haven,2126.0,399000.0
6.0,9.0,47.98,North Hampton,9443.0,17500000.0
3.0,3.0,3.09,Easton,2950.0,859000.0
4.0,4.0,7.0,Kent,4500.0,1200000.0
4.0,5.0,1.37,Groton,5164.0,1300000.0
4.0,3.0,0.36,New Canaan,2321.0,1699000.0
3.0,1.0,0.16,Warwick,1184.0,289000.0
3.0,1.0,0.12,Manchester,1263.0,319000.0
5.0,4.0,23.5,Clarendon,5327.0,1285000.0
4.0,2.0,0.23,Putnam,1542.0,250000.0
3.0,1.0,0.12,Plainville,900.0,199900.0
4.0,3.0,2.0,Stafford,1332.0,324900.0
3.0,2.0,0.17,Old Saybrook,1465.0,475000.0
3.0,2.0,1.13,Wakefield,1920.0,310000.0
4.0,2.0,0.26,New Haven,1800.0,315000.0
6.0,2.0,0.28,Norwich,2716.0,169000.0
3.0,2.0,0.25,Torrington,1382.0,115000.0
3.0,3.0,0.23,Newington,1405.0,185000.0
4.0,2.0,0.13,New Haven,1728.0,230000.0
2.0,2.0,0.2,Danbury,768.0,739000.0
6.0,3.0,0.1,Bath,3696.0,340000.0
3.0,1.0,0.42,Westborough,1922.0,525000.0
4.0,1.0,0.21,Montville,1269.0,229000.0
3.0,2.0,2.3,Franklin,1692.0,369000.0
3.0,1.0,0.2,Laconia,1704.0,299000.0
4.0,2.0,0.54,Westerly,2016.0,474900.0
4.0,5.0,19.4,Sugar Hill,5926.0,1500000.0
3.0,1.0,0.11,Bridgeport,1194.0,319500.0
4.0,2.0,0.15,Wareham,1700.0,420000.0
5.0,2.0,0.14,Woburn,2567.0,575000.0
5.0,6.0,2.83,Franklin,8000.0,2250000.0
3.0,5.0,0.28,Cos Cob,3960.0,2050000.0
3.0,2.0,0.21,Hyannis,2264.0,599800.0
3.0,4.0,0.18,Westbrook,2499.0,1650000.0
4.0,3.0,0.12,Old Greenwich,2150.0,1995000.0
4.0,1.0,0.13,Rockingham,1000.0,110000.0
4.0,2.0,0.11,Chicopee,1872.0,259900.0
4.0,2.0,0.11,Pawtucket,1480.0,300000.0
8.0,4.0,0.12,Fall River,3145.0,400000.0
3.0,2.0,1.61,Waterbury,1248.0,225000.0
3.0,2.0,1.01,Westport,1176.0,950000.0
3.0,3.0,0.9,Windsor,2455.0,439000.0
3.0,2.0,0.49,Manchester,1374.0,173000.0
3.0,3.0,1.02,Coventry,1201.0,349000.0
4.0,3.0,1.61,Manchester,2109.0,429900.0
3.0,2.0,0.63,Falmouth,1596.0,429000.0
3.0,2.0,0.44,Westerly,1432.0,399900.0
3.0,2.0,0.29,Fall River,1638.0,419900.0
3.0,2.0,0.16,Cranston,1250.0,225000.0
3.0,2.0,0.13,Stamford,1800.0,569000.0
3.0,1.0,0.26,Brockton,960.0,399900.0
3.0,2.0,0.14,Mystic,1785.0,1010000.0
4.0,2.0,0.74,East Haddam,2382.0,425000.0
8.0,3.0,0.16,Hartford,3570.0,329000.0
4.0,3.0,0.42,Rutland,2304.0,574900.0
3.0,1.0,0.16,Waterbury,1170.0,199999.0
3.0,2.0,0.11,New Haven,1382.0,220000.0
3.0,2.0,0.63,Derry,1541.0,440000.0
3.0,3.0,0.28,Plymouth,1748.0,329900.0
3.0,3.0,0.64,Portsmouth,2434.0,749000.0
3.0,2.0,0.28,North Haven,1025.0,275000.0
8.0,6.0,0.17,Arlington,3653.0,1425000.0
3.0,2.0,0.11,Woonsocket,1194.0,325000.0
2.0,1.0,1.0,Clarksburg,672.0,59900.0
3.0,1.0,0.17,Springfield,1586.0,145000.0
3.0,2.0,0.32,Meriden,1296.0,219900.0
5.0,2.0,0.24,Brockton,1548.0,499900.0
4.0,3.0,0.69,Cheshire,1984.0,505900.0
3.0,3.0,0.11,Pawtucket,3359.0,200000.0
4.0,3.0,0.24,West Hartford,2340.0,625000.0
4.0,2.0,0.25,Winchester,2582.0,149000.0
3.0,3.0,0.36,Prospect,1393.0,359900.0
3.0,1.0,0.05,Hartford,1280.0,65000.0
3.0,2.0,0.13,Danbury,1344.0,325000.0
3.0,3.0,0.15,Wakefield,1708.0,699900.0
3.0,2.0,0.65,Uxbridge,1878.0,399900.0
5.0,3.0,0.6,Shelburne,2477.0,495000.0
2.0,1.0,0.2,Manchester,864.0,300000.0
4.0,2.0,0.17,West Haven,1267.0,279900.0
3.0,2.0,0.11,Cranston,1635.0,350000.0
3.0,1.0,0.23,Manchester,1306.0,359500.0
4.0,3.0,0.26,Milford,2363.0,519000.0
3.0,2.0,0.48,Glastonbury,1312.0,318900.0
4.0,2.0,0.28,Brockton,1314.0,489900.0
3.0,2.0,0.46,Agawam,1476.0,384900.0
5.0,6.0,4.21,Greenwich,7888.0,4200000.0
5.0,3.0,0.78,Fryeburg,2848.0,369000.0
3.0,2.0,0.41,Fairfield,2486.0,570000.0
2.0,1.0,1.21,Charleston,720.0,89000.0
2.0,2.0,0.53,Tiverton,2173.0,749000.0
3.0,3.0,0.39,Seekonk,2914.0,699900.0
3.0,2.0,0.08,Bristol,1114.0,174900.0
2.0,1.0,0.12,Sterling,1002.0,219900.0
2.0,1.0,0.31,Vernon,1780.0,294900.0
5.0,2.0,0.24,Waterbury,2193.0,129000.0
4.0,3.0,0.04,Boston,1760.0,574900.0
4.0,2.0,0.11,Norwich,1224.0,155000.0
4.0,5.0,0.37,Swampscott,3263.0,1985000.0
3.0,2.0,0.12,Fall River,2520.0,479000.0
5.0,6.0,3.54,Southbury,3508.0,710000.0
6.0,2.0,0.12,Brockton,3005.0,580000.0
3.0,2.0,1.19,Templeton,1940.0,379000.0
4.0,3.0,0.92,Sharon,3325.0,1150000.0
3.0,4.0,0.79,Old Lyme,2977.0,659000.0
4.0,2.0,0.2,West Hartford,1556.0,259900.0
6.0,9.0,5.32,New Canaan,6342.0,3975000.0
6.0,9.0,2.05,New Canaan,7395.0,3695000.0
4.0,3.0,0.32,Dennis,3633.0,1350000.0
3.0,2.0,0.66,South Windsor,2313.0,439000.0
3.0,2.0,0.09,Naugatuck,1338.0,269900.0
7.0,4.0,0.12,Cranston,4390.0,409900.0
4.0,3.0,4.5,Newbury,2370.0,389900.0
4.0,2.0,2.22,Shelton,2604.0,499900.0
3.0,2.0,0.4,Ware,1911.0,239900.0
4.0,3.0,0.92,Foxboro,2874.0,925000.0
3.0,2.0,0.26,Torrington,1528.0,224900.0
5.0,5.0,5.7,Dorset,4278.0,1400000.0
4.0,4.0,1.3,Sheffield,5005.0,729000.0
4.0,3.0,2.06,Hampden,2212.0,429900.0
2.0,1.0,0.14,East Wareham,768.0,310000.0
4.0,2.0,0.2,Adams,1846.0,275000.0
1.0,2.0,2.19,Moultonborough,1950.0,325000.0
2.0,2.0,0.05,Milford,881.0,310000.0
5.0,7.0,0.73,Westport,4500.0,2599000.0
2.0,1.0,0.58,Mashpee,884.0,460000.0
9.0,9.0,0.7,Sandwich,4940.0,1350000.0
3.0,2.0,0.18,West Hartford,1654.0,279000.0
3.0,2.0,0.12,Barrington,1540.0,520000.0
4.0,2.0,0.15,Cranston,1664.0,329900.0
2.0,1.0,0.54,Newport City,1232.0,179000.0
4.0,2.0,1.2,Rutland Town,2920.0,335000.0
3.0,3.0,1.05,Newbury,2141.0,650000.0
4.0,3.0,0.33,Barrington,2160.0,1200000.0
3.0,1.0,0.11,Berlin,792.0,45000.0
3.0,2.0,0.18,Stamford,1450.0,529000.0
3.0,2.0,2.1,Killingworth,1930.0,359000.0
3.0,2.0,0.37,Attleboro,2004.0,485000.0
4.0,4.0,2.44,Bedford,4038.0,1150000.0
3.0,3.0,0.15,Plainville,2337.0,379900.0
1.0,1.0,0.68,Vineyard Haven,544.0,693000.0
4.0,2.0,0.21,Sanford,3010.0,279900.0
4.0,2.0,0.34,Whitman,2024.0,549900.0
4.0,4.0,0.21,Springfield,2016.0,350000.0
4.0,4.0,1.2,Brookfield,3330.0,850000.0
6.0,2.0,0.27,Manchester,2568.0,279000.0
4.0,5.0,0.21,Fairfield,3328.0,2245000.0
4.0,3.0,0.57,Danbury,1630.0,589900.0
5.0,5.0,1.0,Westport,5777.0,2750000.0
3.0,2.0,0.58,Danbury,1576.0,440000.0
2.0,2.0,0.18,Milford,1100.0,199900.0
3.0,2.0,0.06,Bridgeport,1720.0,185000.0
16.0,6.0,0.06,Cambridge,7580.0,3999000.0
3.0,2.0,0.17,Waterbury,1326.0,284900.0
2.0,1.0,0.15,Providence,1100.0,299900.0
3.0,2.0,1.5,Alton,1999.0,395000.0
4.0,3.0,0.52,Hamden,1987.0,350000.0
6.0,4.0,0.33,Norwalk,2770.0,945000.0
3.0,2.0,0.46,Pittsfield,1536.0,299900.0
3.0,3.0,2.59,Coventry,1800.0,384900.0
3.0,3.0,0.34,Rochester,1680.0,279900.0
4.0,4.0,7.4,Hampton,3840.0,675000.0
3.0,4.0,0.93,Orleans,2448.0,1650000.0
2.0,2.0,0.14,Provincetown,1020.0,1285000.0
3.0,2.0,0.13,Waterbury,1406.0,199900.0
2.0,1.0,0.1,Chester,458.0,149900.0
3.0,3.0,0.19,East Providence,1348.0,319900.0
3.0,2.0,0.36,Enfield,1064.0,229900.0
3.0,2.0,0.17,Windsor,1615.0,239999.0
3.0,4.0,2.26,Newbury,3546.0,799000.0
8.0,2.0,0.1,West Brookfield,2332.0,289000.0
2.0,2.0,0.09,Norwalk,1297.0,385000.0
2.0,3.0,12.0,Newport,2750.0,3195000.0
3.0,3.0,0.89,Alburgh,1456.0,219000.0
4.0,2.0,0.24,Naugatuck,1473.0,249900.0
7.0,3.0,0.11,Providence,2567.0,895000.0
2.0,1.0,0.24,Groton,980.0,199000.0
4.0,3.0,0.16,Essex,2508.0,745000.0
3.0,3.0,0.35,Ledyard,1248.0,265000.0
3.0,4.0,0.34,Lincoln,1595.0,534900.0
3.0,3.0,0.75,Marshfield,2319.0,699900.0
3.0,2.0,0.07,Lynn,1243.0,519900.0
5.0,6.0,0.11,Revere,4984.0,1499000.0
3.0,3.0,2.0,Killingly,1542.0,217000.0
4.0,4.0,1.47,Marlborough,4776.0,650000.0
3.0,2.0,0.61,New Milford,2214.0,379900.0
3.0,3.0,0.53,East Hampton,1744.0,345000.0
4.0,2.0,0.5,Johnston,2644.0,450000.0
3.0,3.0,0.66,Windsor,2286.0,399000.0
3.0,2.0,0.52,Manchester,1416.0,264900.0
4.0,6.0,0.7,West Hartford,5094.0,849900.0
3.0,1.0,0.09,Providence,1134.0,299900.0
4.0,2.0,4.14,Sharon,1785.0,449500.0
4.0,3.0,2.87,Newtown,3712.0,750000.0
3.0,2.0,1.26,Wiscasset,2424.0,299900.0
4.0,4.0,1.01,Stamford,3500.0,1199000.0
2.0,2.0,0.19,East Haven,1358.0,315000.0
3.0,2.0,0.11,West Haven,1542.0,359000.0
2.0,1.0,0.31,Danbury,974.0,369999.0
6.0,4.0,0.15,Providence,3964.0,459999.0
4.0,3.0,5.18,Gloucester,2548.0,1295000.0
4.0,5.0,2.0,Greenwich,3603.0,4795000.0
7.0,3.0,0.06,Cambridge,2340.0,1799000.0
3.0,1.0,0.18,Meriden,866.0,179900.0
3.0,2.0,1.03,Tewksbury,1372.0,599900.0
3.0,3.0,1.0,Norwalk,3031.0,759000.0
3.0,1.0,0.13,Stratford,1012.0,295000.0
3.0,2.0,1.0,Marshfield,1527.0,578800.0
3.0,2.0,0.5,Weston,978.0,375000.0
3.0,1.0,0.21,Eastham,952.0,599000.0
4.0,4.0,0.73,Portsmouth,3304.0,1090000.0
6.0,3.0,0.26,Pittsfield,2800.0,285000.0
4.0,4.0,0.31,Manchester,1928.0,265600.0
4.0,3.0,5.13,Lenox,2484.0,675000.0
3.0,1.0,0.23,Perry,836.0,27900.0
6.0,2.0,0.34,Lewiston,1568.0,269900.0
4.0,3.0,1.38,Southbury,2222.0,459900.0
3.0,2.0,1.21,Old Saybrook,1340.0,550000.0
3.0,3.0,0.07,Milford,2108.0,599900.0
2.0,1.0,0.14,Wallingford,988.0,314999.0
6.0,6.0,0.27,Westport,4162.0,2549000.0
2.0,2.0,2.42,Greenwich,1823.0,4950000.0
3.0,1.0,0.11,Quincy,1365.0,599900.0
3.0,1.0,0.1,Pawtucket,1584.0,305000.0
3.0,3.0,0.95,Boxborough,2931.0,935000.0
3.0,1.0,0.44,Haverhill,1096.0,369900.0
6.0,2.0,0.32,Waterbury,2668.0,295000.0
4.0,4.0,1.21,Stamford,3726.0,899000.0
3.0,2.0,0.11,Shelton,1502.0,395000.0
2.0,2.0,0.68,Plymouth,1368.0,519999.0
5.0,4.0,0.4,Brookline,4433.0,3750000.0
4.0,5.0,0.35,Dennis,4360.0,3800000.0
3.0,2.0,0.18,Canton,1247.0,490000.0
2.0,1.0,0.09,Narragansett,758.0,624900.0
4.0,1.0,2.02,Burrillville,1368.0,339000.0
6.0,4.0,0.92,Cheshire,2640.0,473317.0
3.0,2.0,0.47,Berlin,1711.0,369900.0
3.0,1.0,0.28,Rutland,1410.0,225000.0
6.0,3.0,0.11,New Haven,3246.0,725000.0
3.0,4.0,0.87,Cummaquid,2563.0,849900.0
4.0,2.0,1.21,Avon,1952.0,400000.0
4.0,1.0,0.09,East Providence,1050.0,305000.0
4.0,4.0,3.4,Lebanon,3018.0,495000.0
3.0,1.0,0.61,Manchester,1092.0,310000.0
4.0,4.0,0.31,Randolph,2652.0,780000.0
4.0,2.0,0.16,West Hartford,1382.0,260000.0
4.0,2.0,3.58,Lewiston,3335.0,525000.0
3.0,2.0,0.23,Coventry,1002.0,350000.0
2.0,2.0,0.84,Shelton,1480.0,499900.0
3.0,1.0,0.52,New Milford,988.0,289000.0
6.0,3.0,0.17,Hartford,3702.0,369900.0
11.0,4.0,0.1,Central Falls,5865.0,429900.0
3.0,2.0,0.75,Springfield,1638.0,199000.0
6.0,3.0,0.1,Providence,4032.0,399900.0
4.0,2.0,0.09,Pawtucket,2052.0,200000.0
3.0,2.0,0.13,Shelton,1240.0,299900.0
2.0,2.0,0.75,Torrington,1820.0,289900.0
2.0,2.0,0.23,Hyannis,1032.0,499000.0
4.0,5.0,3.47,Brookfield,3700.0,1250000.0
3.0,3.0,0.48,Winchester,2168.0,1245000.0
4.0,2.0,1.43,Ellington,1758.0,349900.0
3.0,2.0,0.19,Scarborough,1626.0,375000.0
5.0,6.0,8.0,Monson,6900.0,999900.0
3.0,3.0,0.17,Darien,2026.0,1279000.0
3.0,2.0,0.15,Hartford,1470.0,249900.0
3.0,2.0,1.0,Beacon Falls,1304.0,344900.0
3.0,3.0,0.35,Montville,1344.0,324900.0
2.0,1.0,0.18,Hebron,946.0,239000.0
2.0,1.0,2.0,Hartland,1190.0,199000.0
3.0,2.0,0.47,Abington,2148.0,599900.0
3.0,2.0,0.28,Lowell,1400.0,574900.0
4.0,3.0,0.34,Greenwich,2458.0,1395000.0
4.0,3.0,0.92,Danbury,3092.0,795500.0
4.0,3.0,0.26,Newington,2603.0,400000.0
2.0,1.0,0.09,Concord,1117.0,270000.0
4.0,3.0,0.13,Bridgeport,1992.0,360000.0
5.0,6.0,0.42,Westport,4258.0,3999999.0
4.0,1.0,0.24,Ludlow,1173.0,289900.0
5.0,7.0,5.62,Stowe,10147.0,5750000.0
